accumulated_before_x0_add_hi,accumulated_before_x0_add_lo,adaptive_attempt_index,attempt,candidate_remainder_hi,candidate_remainder_lo,finite,finite_residual,h,h_max,h_min,h_try,mode,order,ordinary_residual_hi,ordinary_residual_lo,ordinary_residual_width_sum,phase,picard_image_remainder_hi,picard_image_remainder_lo,poly_diff_range_hi,poly_diff_range_lo,polynomial_range_width_sum,range_method,raw_ctrunc_residual_width_sum,raw_remainder_ledger_widths,raw_rhs_remainder_hi,raw_rhs_remainder_lo,rejection_reason,remainder_ledger_widths,segment_index,step_grow_factor,step_policy_mode,step_shrink_factor,subdivision_depth,subset_margin,subset_result,t_before,target_subset_result,tmp_remainder_ledger_widths,validation_message,validation_mode,validation_status
"[[1.107226625000001e-06, 2.999577799834206e-05]]","[[-1.107226625000001e-06, -2.9168590994558226e-05]]",2,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.011072256250000004,0.1,0.002,0.011072256250000004,dense,4,"[[1.4797474566095831e-06, 2.1350664077441255e-05]]","[[-1.3553101332895974e-06, -2.094153576783301e-05]]",4.512725743517344e-05,remainder_validation,"[[1.1072286250000016e-06, 2.999577999834207e-05]]","[[-1.1072286250000016e-06, -2.9168592994558235e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.6939243712674297,natural,6.13788302429003e-05,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0005391865772350966]], ""polynomial_truncation"": [[0.0, 0.0027588401078151373]], ""remainder_times_poly"": [[0.0, 0.0016453763436359817]], ""remainder_times_remainder"": [[0.0, 7.58122140048217e-08]]}","[[0.0001, 0.002709093460363333]]","[[-0.0001, -0.00263438538053689]]",,"{""initial_remainder"": [[2.214451250000002e-06, 4.4289025000000045e-06]], ""integration_overflow"": [[6.20604339899177e-07, 1.3277108041233083e-05]], ""poly_times_remainder"": [[1e-323, 5.9700618038452765e-06]], ""polynomial_truncation"": [[1e-323, 2.1480317197337054e-06]], ""remainder_times_poly"": [[1e-323, 1.646736042978829e-05]], ""remainder_times_remainder"": [[1e-323, 7.333506738654667e-10]]}",6,1.1,flowstar_compat,0.5,0,"[[9.889277137500001e-05, 7.000422000165794e-05]]",True,0.09644512500000002,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.214451250000002e-06, 4.4289025000000045e-06]], ""integration_overflow"": [[6.20604339899177e-07, 1.3277108041233083e-05]], ""poly_times_remainder"": [[1e-323, 5.9700618038452765e-06]], ""polynomial_truncation"": [[1e-323, 2.1480317197337054e-06]], ""remainder_times_poly"": [[1e-323, 1.646736042978829e-05]], ""remainder_times_remainder"": [[1e-323, 7.333506738654667e-10]]}",,flowstar_raw_remainder_compat,validated
"[[1.217949187500001e-06, 3.6440110007960935e-05]]","[[-1.217949187500001e-06, -3.557283364755546e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.012179481875000005,0.1,0.002,0.012179481875000005,dense,4,"[[1.7031672095157954e-06, 2.5122225613727032e-05]]","[[-1.5389597388809103e-06, -2.4679218771377728e-05]]",5.3043571333501465e-05,remainder_validation,"[[1.2179511875000017e-06, 3.644011200796096e-05]]","[[-1.2179511875000017e-06, -3.5572835647555484e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.7229012856504682,natural,7.444885003051644e-05,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0005552583417900176]], ""polynomial_truncation"": [[0.0, 0.003268138791070533]], ""remainder_times_poly"": [[0.0, 0.0016891676592699918]], ""remainder_times_remainder"": [[0.0, 7.930838184381617e-08]]}","[[0.0001, 0.002991926042663527]]","[[-0.0001, -0.0029207180578488625]]",,"{""initial_remainder"": [[2.435896375000002e-06, 4.871792750000006e-06]], ""integration_overflow"": [[8.06228573396702e-07, 1.7059188381865825e-05]], ""poly_times_remainder"": [[1e-323, 6.762831837975916e-06]], ""polynomial_truncation"": [[1e-323, 2.951219608396008e-06]], ""remainder_times_poly"": [[1e-323, 1.8155589415137298e-05]], ""remainder_times_remainder"": [[1e-323, 8.203917296590492e-10]]}",7,1.1,flowstar_compat,0.5,0,"[[9.87820488125e-05, 6.355988799203904e-05]]",True,0.10751738125000003,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.435896375000002e-06, 4.871792750000006e-06]], ""integration_overflow"": [[8.06228573396702e-07, 1.7059188381865825e-05]], ""poly_times_remainder"": [[1e-323, 6.762831837975916e-06]], ""polynomial_truncation"": [[1e-323, 2.951219608396008e-06]], ""remainder_times_poly"": [[1e-323, 1.8155589415137298e-05]], ""remainder_times_remainder"": [[1e-323, 8.203917296590492e-10]]}",,flowstar_raw_remainder_compat,validated
"[[1.3397440062500012e-06, 4.4701096045561984e-05]]","[[-1.3397440062500012e-06, -4.3872691194071355e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.013397430062500007,0.1,0.002,0.013397430062500007,dense,4,"[[1.9685377352712353e-06, 2.9732085175589918e-05]]","[[-1.7532985380807028e-06, -2.9281501950635495e-05]]",6.273542339957735e-05,remainder_validation,"[[1.3397460062500019e-06, 4.470109804556201e-05]]","[[-1.3397460062500019e-06, -4.387269319407138e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.7534382750954935,natural,9.125328325213339e-05,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0005726596648399716]], ""polynomial_truncation"": [[0.0, 0.0038977743846498247]], ""remainder_times_poly"": [[0.0, 0.0017407343830049755]], ""remainder_times_remainder"": [[0.0, 8.348868936378559e-08]]}","[[0.0001, 0.0033365425187538234]]","[[-0.0001, -0.0032747094024303154]]",,"{""initial_remainder"": [[2.6794860125000023e-06, 5.358972025000006e-06]], ""integration_overflow"": [[1.042348260851933e-06, 2.192742756921063e-05]], ""poly_times_remainder"": [[1e-323, 7.672274287437607e-06]], ""polynomial_truncation"": [[1e-323, 4.0611184408281584e-06]], ""remainder_times_poly"": [[1e-323, 1.999287377972356e-05]], ""remainder_times_remainder"": [[1e-323, 9.190240254034124e-10]]}",8,1.1,flowstar_compat,0.5,0,"[[9.866025399375e-05, 5.5298901954437995e-05]]",True,0.11969686312500004,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.6794860125000023e-06, 5.358972025000006e-06]], ""integration_overflow"": [[1.042348260851933e-06, 2.192742756921063e-05]], ""poly_times_remainder"": [[1e-323, 7.672274287437607e-06]], ""polynomial_truncation"": [[1e-323, 4.0611184408281584e-06]], ""remainder_times_poly"": [[1e-323, 1.999287377972356e-05]], ""remainder_times_remainder"": [[1e-323, 9.190240254034124e-10]]}",,flowstar_raw_remainder_compat,validated
"[[1.4737183068750014e-06, 5.517201017839399e-05]]","[[-1.4737183068750014e-06, -5.45143802949529e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.014737173068750008,0.1,0.002,0.014737173068750008,dense,4,"[[2.3030746285902955e-06, 3.5376215310860214e-05]]","[[-2.023363055206181e-06, -3.4963390455809467e-05]]",7.466604345046615e-05,remainder_validation,"[[1.4737203068750021e-06, 5.5172012178394015e-05]]","[[-1.4737203068750021e-06, -5.4514382294952924e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.7852590250159504,natural,0.00011263383508709694,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0005914198207040983]], ""polynomial_truncation"": [[0.0, 0.004650363292312822]], ""remainder_times_poly"": [[0.0, 0.0018009661882720024]], ""remainder_times_remainder"": [[0.0, 8.847781916432655e-08]]}","[[0.0001, 0.00374373083094108]]","[[-0.0001, -0.003699106948167009]]",,"{""initial_remainder"": [[2.947434613750003e-06, 5.894869227500007e-06]], ""integration_overflow"": [[1.3790010700464696e-06, 2.815822597688052e-05]], ""poly_times_remainder"": [[1e-323, 8.716011235688775e-06]], ""polynomial_truncation"": [[1e-323, 5.589824142625777e-06]], ""remainder_times_poly"": [[1e-323, 2.1979642201486875e-05]], ""remainder_times_remainder"": [[1e-323, 1.0309824876455934e-09]]}",9,1.1,flowstar_compat,0.5,0,"[[9.852627969312501e-05, 4.482798782160599e-05]]",True,0.13309429318750005,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.947434613750003e-06, 5.894869227500007e-06]], ""integration_overflow"": [[1.3790010700464696e-06, 2.815822597688052e-05]], ""poly_times_remainder"": [[1e-323, 8.716011235688775e-06]], ""polynomial_truncation"": [[1e-323, 5.589824142625777e-06]], ""remainder_times_poly"": [[1e-323, 2.1979642201486875e-05]], ""remainder_times_remainder"": [[1e-323, 1.0309824876455934e-09]]}",,flowstar_raw_remainder_compat,validated
"[[1.6210900375625014e-06, 6.839719166934926e-05]]","[[-1.6210900375625014e-06, -6.811140416332427e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.01621089037562501,0.1,0.002,0.01621089037562501,dense,4,"[[2.717744090499507e-06, 4.2279917882578923e-05]]","[[-2.358220470821961e-06, -4.197484496895406e-05]]",8.933072741285445e-05,remainder_validation,"[[1.6210920375625021e-06, 6.839719366934929e-05]]","[[-1.6210920375625021e-06, -6.81114061633243e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.817925121027758,natural,0.00013975078390779857,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0006115376087989846]], ""polynomial_truncation"": [[0.0, 0.005538787335618809]], ""remainder_times_poly"": [[0.0, 0.0018703762156726934]], ""remainder_times_remainder"": [[0.0, 9.440817331342317e-08]]}","[[0.0001, 0.004219212460543962]]","[[-0.0001, -0.004201583107719844]]",,"{""initial_remainder"": [[3.242178075125003e-06, 6.484356150250007e-06]], ""integration_overflow"": [[1.8337844861964616e-06, 3.606108036046017e-05]], ""poly_times_remainder"": [[1e-323, 9.913793694833679e-06]], ""polynomial_truncation"": [[1e-323, 7.684181536335943e-06]], ""remainder_times_poly"": [[1e-323, 2.4110190804521744e-05]], ""remainder_times_remainder"": [[1e-323, 1.1583051313466752e-09]]}",10,1.1,flowstar_compat,0.5,0,"[[9.837890796243751e-05, 3.1602806330650714e-05]]",True,0.14783146625625004,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[3.242178075125003e-06, 6.484356150250007e-06]], ""integration_overflow"": [[1.8337844861964616e-06, 3.606108036046017e-05]], ""poly_times_remainder"": [[1e-323, 9.913793694833679e-06]], ""polynomial_truncation"": [[1e-323, 7.684181536335943e-06]], ""remainder_times_poly"": [[1e-323, 2.4110190804521744e-05]], ""remainder_times_remainder"": [[1e-323, 1.1583051313466752e-09]]}",,flowstar_raw_remainder_compat,validated
"[[1.7831989413187514e-06, 8.496228662832294e-05]]","[[-1.7831989413187514e-06, -8.533017930279467e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.01783197941318751,0.1,0.002,0.01783197941318751,dense,4,"[[3.2295863559285625e-06, 5.068420945038584e-05]]","[[-2.7738903125589425e-06, -5.058528954801876e-05]]",0.00010727297566689211,remainder_validation,"[[1.7832009413187521e-06, 8.496228862832297e-05]]","[[-1.7832009413187521e-06, -8.53301813027947e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.8508046643550173,natural,0.00017385887181375518,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.000632969592231915]], ""polynomial_truncation"": [[0.0, 0.006568099189918013]], ""remainder_times_poly"": [[0.0, 0.0019486649691619188]], ""remainder_times_remainder"": [[0.0, 1.0140637002679437e-07]]}","[[0.0001, 0.0047646020477956404]]","[[-0.0001, -0.004785233109886238]]",,"{""initial_remainder"": [[3.5663958826375028e-06, 7.132791765275008e-06]], ""integration_overflow"": [[2.4370787858499988e-06, 4.595027100044922e-05]], ""poly_times_remainder"": [[1e-323, 1.1287424065747441e-05]], ""polynomial_truncation"": [[1e-323, 1.0528224111820862e-05]], ""remainder_times_poly"": [[1e-323, 2.6369482602865512e-05]], ""remainder_times_remainder"": [[1e-323, 1.3034522464633589e-09]]}",11,1.1,flowstar_compat,0.5,0,"[[9.821679905868125e-05, 1.4669818697205303e-05]]",True,0.16404235663187505,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[3.5663958826375028e-06, 7.132791765275008e-06]], ""integration_overflow"": [[2.4370787858499988e-06, 4.595027100044922e-05]], ""poly_times_remainder"": [[1e-323, 1.1287424065747441e-05]], ""polynomial_truncation"": [[1e-323, 1.0528224111820862e-05]], ""remainder_times_poly"": [[1e-323, 2.6369482602865512e-05]], ""remainder_times_remainder"": [[1e-323, 1.3034522464633589e-09]]}",,flowstar_raw_remainder_compat,validated
"[[1.961518735450627e-06, 0.00010541086380006932]]","[[-1.961518735450627e-06, -0.00010679182107714613]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.019615177354506262,0.1,0.002,0.019615177354506262,dense,4,"[[3.862737306917141e-06, 6.104332797785633e-05]]","[[-3.2953065312095e-06, -6.127566626624194e-05]]",0.00012947703808222492,remainder_validation,"[[1.961520735450628e-06, 0.00010541086580006936]]","[[-1.961520735450628e-06, -0.00010679182307714617]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.8830267770492572,natural,0.00021612573034811676,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0006556160040225478]], ""polynomial_truncation"": [[0.0, 0.007728503326290579]], ""remainder_times_poly"": [[0.0, 0.002034061399258896]], ""remainder_times_remainder"": [[0.0, 1.0956890775281712e-07]]}","[[0.0001, 0.005373943905526447]]","[[-0.0001, -0.005444346392953335]]",Flowstar raw remainder compat residual not subset of target remainder,"{""initial_remainder"": [[3.923035470901255e-06, 7.846070941802511e-06]], ""integration_overflow"": [[3.235006367225381e-06, 5.85413301775561e-05]], ""poly_times_remainder"": [[1e-323, 1.2860485832472226e-05]], ""polynomial_truncation"": [[1e-323, 1.4341388356252712e-05]], ""remainder_times_poly"": [[1e-323, 2.8728247928415997e-05]], ""remainder_times_remainder"": [[1e-323, 1.4690075985776006e-09]]}",12,1.1,flowstar_compat,0.5,0,"[[9.803847926454938e-05, -6.791823077146163e-06]]",False,0.18187433604506256,False,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[3.923035470901255e-06, 7.846070941802511e-06]], ""integration_overflow"": [[3.235006367225381e-06, 5.85413301775561e-05]], ""poly_times_remainder"": [[1e-323, 1.2860485832472226e-05]], ""polynomial_truncation"": [[1e-323, 1.4341388356252712e-05]], ""remainder_times_poly"": [[1e-323, 2.8728247928415997e-05]], ""remainder_times_remainder"": [[1e-323, 1.4690075985776006e-09]]}",Flowstar raw remainder compat residual not subset of target remainder,flowstar_raw_remainder_compat,failed
"[[9.807598677253137e-07, 2.7091109586261427e-05]]","[[-9.807598677253137e-07, -2.7143488471774657e-05]]",2,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.009807588677253131,0.1,0.002,0.009807588677253131,dense,4,"[[1.3047964125375969e-06, 1.9094383546414495e-05]]","[[-1.2337073665757583e-06, -1.9030373624987075e-05]]",4.0663260950514927e-05,remainder_validation,"[[9.807618677253144e-07, 2.7091111586261436e-05]]","[[-9.807618677253144e-07, -2.7143490471774666e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.7873543718276279,natural,5.619612579348673e-05,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0006420749786322938]], ""polynomial_truncation"": [[0.0, 0.0029568334403274246]], ""remainder_times_poly"": [[0.0, 0.0015308716773065809]], ""remainder_times_remainder"": [[0.0, 8.028458583141294e-08]]}","[[0.0001, 0.0027622598660865727]]","[[-0.0001, -0.0027676005147655607]]",,"{""initial_remainder"": [[1.9615177354506273e-06, 3.9230354709012554e-06]], ""integration_overflow"": [[5.769840436627261e-07, 1.2189496672503353e-05]], ""poly_times_remainder"": [[1e-323, 6.2972590140884095e-06]], ""polynomial_truncation"": [[1e-323, 1.9768804756955886e-06]], ""remainder_times_poly"": [[1e-323, 1.3737375934770045e-05]], ""remainder_times_remainder"": [[1e-323, 7.076034428738546e-10]]}",12,1.1,flowstar_compat,0.5,0,"[[9.901923813227469e-05, 7.285650952822534e-05]]",True,0.18187433604506256,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[1.9615177354506273e-06, 3.9230354709012554e-06]], ""integration_overflow"": [[5.769840436627261e-07, 1.2189496672503353e-05]], ""poly_times_remainder"": [[1e-323, 6.2972590140884095e-06]], ""polynomial_truncation"": [[1e-323, 1.9768804756955886e-06]], ""remainder_times_poly"": [[1e-323, 1.3737375934770045e-05]], ""remainder_times_remainder"": [[1e-323, 7.076034428738546e-10]]}",,flowstar_raw_remainder_compat,validated
"[[1.078835754497845e-06, 3.208347971630268e-05]]","[[-1.078835754497845e-06, -3.223034669392625e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.010788347544978445,0.1,0.002,0.010788347544978445,dense,4,"[[1.4903613972174975e-06, 2.2051553073292496e-05]]","[[-1.399541589901167e-06, -2.2005549855560687e-05]]",4.694700591597185e-05,remainder_validation,"[[1.0788377544978456e-06, 3.208348171630271e-05]]","[[-1.0788377544978456e-06, -3.2230348693926274e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.8030589721247843,natural,6.647150591922467e-05,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0006542423322718017]], ""polynomial_truncation"": [[0.0, 0.0033616495806579032]], ""remainder_times_poly"": [[0.0, 0.0015454409390822945]], ""remainder_times_remainder"": [[0.0, 8.284599862311705e-08]]}","[[0.0001, 0.002973901107888972]]","[[-0.0001, -0.002987514590121654]]",,"{""initial_remainder"": [[2.15766950899569e-06, 4.3153390179913805e-06]], ""integration_overflow"": [[7.322314781229729e-07, 1.5139620006147353e-05]], ""poly_times_remainder"": [[1e-323, 7.05826521986846e-06]], ""polynomial_truncation"": [[1e-323, 2.568451292224267e-06]], ""remainder_times_poly"": [[1e-323, 1.497463850025938e-05]], ""remainder_times_remainder"": [[1e-323, 7.868923622961428e-10]]}",13,1.1,flowstar_compat,0.5,0,"[[9.892116224550216e-05, 6.776965130607374e-05]]",True,0.19168192472231568,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.15766950899569e-06, 4.3153390179913805e-06]], ""integration_overflow"": [[7.322314781229729e-07, 1.5139620006147353e-05]], ""poly_times_remainder"": [[1e-323, 7.05826521986846e-06]], ""polynomial_truncation"": [[1e-323, 2.568451292224267e-06]], ""remainder_times_poly"": [[1e-323, 1.497463850025938e-05]], ""remainder_times_remainder"": [[1e-323, 7.868923622961428e-10]]}",,flowstar_raw_remainder_compat,validated
"[[1.1867192299476295e-06, 3.82360210669777e-05]]","[[-1.1867192299476295e-06, -3.851996194815378e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.01186718229947629,0.1,0.002,0.01186718229947629,dense,4,"[[1.7109294977304414e-06, 2.558235502307565e-05]]","[[-1.5962444168281308e-06, -2.5567426887766944e-05]]",5.445695582540116e-05,remainder_validation,"[[1.1867212299476302e-06, 3.823602306697773e-05]]","[[-1.1867212299476302e-06, -3.85199639481538e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.8206882710380343,natural,7.91294294750268e-05,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0006672663764164962]], ""polynomial_truncation"": [[0.0, 0.0038364420862458393]], ""remainder_times_poly"": [[0.0, 0.0015641252337698025]], ""remainder_times_remainder"": [[0.0, 8.590555448715792e-08]]}","[[0.0001, 0.003221996519651095]]","[[-0.0001, -0.0032459230823355333]]",,"{""initial_remainder"": [[2.373436459895259e-06, 4.746872919790519e-06]], ""integration_overflow"": [[9.337354546633114e-07, 1.8836894738174254e-05]], ""poly_times_remainder"": [[1e-323, 7.918671538538323e-06]], ""polynomial_truncation"": [[1e-323, 3.350361246460199e-06]], ""remainder_times_poly"": [[1e-323, 1.6296103683178977e-05]], ""remainder_times_remainder"": [[1e-323, 8.75784700271615e-10]]}",14,1.1,flowstar_compat,0.5,0,"[[9.881327877005237e-05, 6.14800360518462e-05]]",True,0.20247027226729414,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.373436459895259e-06, 4.746872919790519e-06]], ""integration_overflow"": [[9.337354546633114e-07, 1.8836894738174254e-05]], ""poly_times_remainder"": [[1e-323, 7.918671538538323e-06]], ""polynomial_truncation"": [[1e-323, 3.350361246460199e-06]], ""remainder_times_poly"": [[1e-323, 1.6296103683178977e-05]], ""remainder_times_remainder"": [[1e-323, 8.75784700271615e-10]]}",,flowstar_raw_remainder_compat,validated
"[[1.3053910529423925e-06, 4.576559736636325e-05]]","[[-1.3053910529423925e-06, -4.6239314161508456e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.01305390052942392,0.1,0.002,0.01305390052942392,dense,4,"[[1.973633508561616e-06, 2.9779098868461548e-05]]","[[-1.8306426162555976e-06, -2.981193043750931e-05]]",6.339530543078807e-05,remainder_validation,"[[1.3053930529423932e-06, 4.5765599366363276e-05]]","[[-1.3053930529423932e-06, -4.623931616150848e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.8390004304028855,natural,9.461570163375655e-05,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0006811346896159054]], ""polynomial_truncation"": [[0.0, 0.004378925823250168]], ""remainder_times_poly"": [[0.0, 0.001587927904600485]], ""remainder_times_remainder"": [[0.0, 8.961258197405737e-08]]}","[[0.0001, 0.003505894369518603]]","[[-0.0001, -0.0035421836605299324]]",,"{""initial_remainder"": [[2.610780105884785e-06, 5.221560211769572e-06]], ""integration_overflow"": [[1.193494018932426e-06, 2.340869963290754e-05]], ""poly_times_remainder"": [[1e-323, 8.891605050551695e-06]], ""polynomial_truncation"": [[1e-323, 4.376272553235235e-06]], ""remainder_times_poly"": [[1e-323, 1.769191432965057e-05]], ""remainder_times_remainder"": [[1e-323, 9.755278561972588e-10]]}",15,1.1,flowstar_compat,0.5,0,"[[9.869460694705761e-05, 5.376068383849152e-05]]",True,0.21433745456677042,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.610780105884785e-06, 5.221560211769572e-06]], ""integration_overflow"": [[1.193494018932426e-06, 2.340869963290754e-05]], ""poly_times_remainder"": [[1e-323, 8.891605050551695e-06]], ""polynomial_truncation"": [[1e-323, 4.376272553235235e-06]], ""remainder_times_poly"": [[1e-323, 1.769191432965057e-05]], ""remainder_times_remainder"": [[1e-323, 9.755278561972588e-10]]}",,flowstar_raw_remainder_compat,validated
"[[1.4359300582366319e-06, 5.4911786980543846e-05]]","[[-1.4359300582366319e-06, -5.563359338383908e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.014359290582366313,0.1,0.002,0.014359290582366313,dense,4,"[[2.2871832843642214e-06, 3.4741944957513935e-05]]","[[-2.111564781763719e-06, -3.4841491094215485e-05]]",7.398218411785736e-05,remainder_validation,"[[1.4359320582366325e-06, 5.491178898054387e-05]]","[[-1.4359320582366325e-06, -5.563359538383911e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.8571902538333114,natural,0.00011341724848085624,"{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0006958159224112505]], ""polynomial_truncation"": [[0.0, 0.00498701050951589]], ""remainder_times_poly"": [[0.0, 0.0016156060122867904]], ""remainder_times_remainder"": [[0.0, 9.400667746901635e-08]]}","[[0.0001, 0.003824129448844592]]","[[-0.0001, -0.003874397002046812]]",,"{""initial_remainder"": [[2.8718581164732637e-06, 5.743716232946529e-06]], ""integration_overflow"": [[1.5268879496546734e-06, 2.898964613275392e-05]], ""poly_times_remainder"": [[1e-323, 9.991620727162395e-06]], ""polynomial_truncation"": [[1e-323, 5.708972006855875e-06]], ""remainder_times_poly"": [[1e-323, 1.9148391413418882e-05]], ""remainder_times_remainder"": [[1e-323, 1.08753859173212e-09]]}",16,1.1,flowstar_compat,0.5,0,"[[9.856406794176337e-05, 4.43664046161609e-05]]",True,0.22739135509619435,True,"{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.8718581164732637e-06, 5.743716232946529e-06]], ""integration_overflow"": [[1.5268879496546734e-06, 2.898964613275392e-05]], ""poly_times_remainder"": [[1e-323, 9.991620727162395e-06]], ""polynomial_truncation"": [[1e-323, 5.708972006855875e-06]], ""remainder_times_poly"": [[1e-323, 1.9148391413418882e-05]], ""remainder_times_remainder"": [[1e-323, 1.08753859173212e-09]]}",,flowstar_raw_remainder_compat,validated
